PlayerName,Oponent,Tournament,GroundNumerico,Prize,TournamentYear,NumeroSets,DiffIMC,DiffAge,DiffRank,QTDBelgas,Finals,SumMainHand,SumTrainer,TipoTorneio
Joris De Loore,Constant Lestienne,Belgium F9,1,10000,2015,2,-0.19151691003705196,-1,136.0,1,1,2,1,Melhor_de_3
Ilya Ivashka,Constant Lestienne,Antwerp,2,723636,2018,3,-0.4091003851623789,-2,7.0,0,0,2,1,Melhor_de_3
Jan-Lennard Struff,Constant Lestienne,Antwerp,2,723636,2018,2,0.9332175294125094,2,3.0,0,0,2,1,Melhor_de_3
Kevin Kaczynski,Bobbie De Goeijen,Belgium F10,1,10000,2014,3,-1.8277458492828522,-2,-389.0,0,0,2,0,Melhor_de_3
Marcos Giraldi Requena,Bobbie De Goeijen,Belgium F6,1,10000,2013,2,-1.8277458492828522,-1,-509.0,0,0,2,0,Melhor_de_3
Alban Meuffels,Bobbie De Goeijen,Belgium F9,1,10000,2014,2,-1.8277458492828522,0,-534.0,0,0,2,0,Melhor_de_3
Martin Vaisse,Bobbie De Goeijen,Belgium F7,1,10000,2012,2,-1.8277458492828522,5,-674.0,0,0,2,0,Melhor_de_3
Jolan Cailleau,Bobbie De Goeijen,Belgium F7,1,10000,2015,2,-1.8277458492828522,-3,-246.0,1,0,2,0,Melhor_de_3
Matwe Middelkoop,Bobbie De Goeijen,Belgium F8,1,10000,2014,2,-1.318303878939723,9,-1106.0,0,0,2,1,Melhor_de_3
Louis Chaix,Bobbie De Goeijen,Belgium F2,1,10000,2015,2,-1.8277458492828522,-3,132.0,0,0,2,0,Melhor_de_3
Sander Gille,Bobbie De Goeijen,Belgium F6,1,10000,2016,2,-2.704298077186433,1,-1085.0,1,0,2,1,Melhor_de_3
Stijn Meulemans,Bobbie De Goeijen,Belgium F8,1,10000,2016,3,-2.2226903554441932,0,-466.0,0,0,2,1,Melhor_de_3
Clement Geens,Bobbie De Goeijen,Belgium F4,1,10000,2016,2,-2.5249337204898374,-4,-882.0,1,0,2,1,Melhor_de_3
Scott Griekspoor,Bobbie De Goeijen,Belgium F11,1,10000,2014,2,-1.9834274506473442,1,-922.0,0,0,2,1,Melhor_de_3
Scott Griekspoor,Bobbie De Goeijen,Belgium F15,1,15000,2014,2,-1.9834274506473442,1,-922.0,0,0,2,1,Melhor_de_3
Victor Girat Magin,Matthieu Vierin,Belgium F9,1,10000,2012,3,1.6952940796429523,-2,668.0053490238032,0,0,2,1,Melhor_de_3
Jonas Merckx,Matthieu Vierin,Belgium F10,1,10000,2012,2,3.271321382201819,-2,-107.9946509761968,1,0,2,1,Melhor_de_3
Alexandre Folie,Matthieu Vierin,Belgium F7,1,10000,2012,3,-0.31290390833343906,1,-216.9946509761968,1,0,2,0,Melhor_de_3
Valentin Dimov,Arthur De Greef,Belgium F3,1,10000,2009,3,0.9921555306768539,3,581.0,1,0,2,1,Melhor_de_3
Nicolas Devilder,Arthur De Greef,Belgium F5,1,10000,2011,3,-0.08013630507047509,12,-54.0,1,1,1,2,Melhor_de_3
Thiago Alves,Arthur De Greef,Mons,2,148544,2009,2,1.8730512347760175,10,-25.0,1,0,2,2,Melhor_de_3
Daniel Smethurst,Arthur De Greef,Belgium F1,1,10000,2009,2,1.6852742914671843,2,121.0,1,1,2,2,Melhor_de_3
Jakub Lustyk,Arthur De Greef,Belgium F3,1,10000,2010,3,0.9921555306768539,4,942.0,1,0,2,1,Melhor_de_3
Vladimir Obradovic,Arthur De Greef,Mons,2,156635,2008,2,1.8898442524141181,11,254.0,1,0,2,2,Melhor_de_3
Alexander Ward,Arthur De Greef,Belgium F2,1,15000,2014,2,3.037444062451872,2,129.0,1,1,2,2,Melhor_de_3
Alexandre Sidorenko,Arthur De Greef,Belgium F6,1,10000,2011,2,1.5765236826125744,4,32.0,1,1,2,2,Melhor_de_3
Matwe Middelkoop,Arthur De Greef,Belgium F3,1,10000,2011,3,1.5015975010199831,9,-92.0,1,1,2,2,Melhor_de_3
Tom Schonenberg,Arthur De Greef,Belgium F8,1,10000,2013,2,0.11560330277327324,1,560.0,1,0,2,1,Melhor_de_3
Florent Diep,Arthur De Greef,Belgium F9,1,10000,2011,2,0.13102103655903363,1,479.0,1,0,2,1,Melhor_de_3
Kimmer Coppejans,Arthur De Greef,Belgium F6,1,10000,2012,3,-0.8105480738285529,-2,65.0,2,1,2,2,Melhor_de_3
Lukas Rosol,Arthur De Greef,Mons,2,136830,2012,2,0.48427498712693406,7,203.0,1,0,2,2,Melhor_de_3
Mathias Bourgue,Arthur De Greef,Antwerp,2,665591,2017,2,1.6852742914671843,-2,269.0,1,0,2,2,Melhor_de_3
Yannick Mertens,Arthur De Greef,Bercuit,1,54604,2012,3,-1.053133001098164,5,958.0,2,0,2,2,Melhor_de_3
Peter Torebko,Arthur De Greef,Belgium F2,1,10000,2010,3,2.7452599864840117,4,69.0,1,0,2,1,Melhor_de_3
Yannik Reuter,Arthur De Greef,Belgium F2,1,10000,2011,3,0.9921555306768539,1,344.0,2,1,2,1,Melhor_de_3
David Goffin,Arthur De Greef,Belgium F1,1,10000,2010,2,-0.19326412321126796,2,-18.0,2,1,2,2,Melhor_de_3
Ivo Mijic,Marshall Tutu,Belgium F8,1,10000,2011,2,0.0,2,-186.0,0,0,2,0,Melhor_de_3
Ivo Mijic,Marc Abdelnour,Belgium F4,2,10000,2012,2,22.79035792549306,-2,424.0053490238032,0,0,2,0,Melhor_de_3
Alexander Blom,Marc Abdelnour,Belgium F6,1,10000,2012,2,22.79035792549306,1,-50.994650976196795,0,0,2,0,Melhor_de_3
Joris De Loore,Marc Abdelnour,Belgium F5,1,10000,2012,2,23.573915188728378,-5,-352.9946509761968,1,0,2,1,Melhor_de_3
Ivo Mijic,Sebastian Lavie,Belgium F6,1,10000,2012,2,0.0,2,352.0,0,0,2,0,Melhor_de_3
Tak Khunn Wang,Sebastian Lavie,Belgium F2,1,10000,2010,2,-0.5862762928399974,1,-358.0,0,0,2,0,Melhor_de_3
Ivo Mijic,Davy Sum,Belgium F10,1,10000,2012,2,0.0,-1,372.0,0,0,2,0,Melhor_de_3
Ivo Mijic,Johann Willems,Belgium F1,1,10000,2014,2,-0.35779022265508686,5,-149.0,0,0,1,1,Melhor_de_3
Maxime Tabatruong,Johann Willems,Belgium F3,1,10000,2015,2,-0.9259259259259238,6,-764.0,0,0,1,1,Melhor_de_3
Tom Farquharson,Johann Willems,Belgium F11,1,10000,2016,2,-0.35779022265508686,3,21.0,0,0,1,1,Melhor_de_3
Miomir Kecmanovic,Johann Willems,Belgium F1,1,15000,2017,3,-0.7527347288164279,-4,-1091.0,0,0,1,2,Melhor_de_3
Max De Vroome,Nicolas Kicker,Belgium F4,1,10000,2013,2,-0.8808957040991636,-2,942.0,0,0,2,1,Melhor_de_3
Joris De Loore,Nicolas Kicker,Belgium F3,1,10000,2013,2,-0.0973384408638438,-1,-12.0,1,0,2,2,Melhor_de_3
Oliver Marach,Johan Settergren,Antwerp,1,25000,2001,2,2.3374726077428782,-2,-326.0,0,0,2,1,Melhor_de_3
Jan Vacek,Johan Settergren,Belgium F1,1,15000,1999,2,0.9688193144376633,2,-293.0,0,0,2,1,Melhor_de_3
Reginald Willems,Johan Settergren,Belgium F2,1,15000,1998,3,1.5759002245488745,1,1.0,1,1,2,1,Melhor_de_3
Kalle Flygt,Johan Settergren,Belgium F1,1,15000,1998,3,0.2921840759678602,2,-7.0,0,1,2,0,Melhor_de_3
Jan Weinzierl,Johan Settergren,Belgium F2,1,15000,1999,2,0.2921840759678602,5,-176.0,0,1,2,0,Melhor_de_3
Nicolas Devilder,Peter Torebko,Belgium F5,1,10000,2011,2,-2.825396291554487,8,-123.0,0,1,1,1,Melhor_de_3
Nikolai Fidirko,Peter Torebko,Belgium F1,1,10000,2009,2,0.2921840759678602,1,428.0,0,0,2,1,Melhor_de_3
Alexandre Sidorenko,Peter Torebko,Belgium F7,1,10000,2013,2,-1.1687363038714373,0,-37.0,0,0,2,1,Melhor_de_3
Maxime Authom,Peter Torebko,Belgium F2,1,10000,2009,2,-1.5047100183512576,1,50.0,1,1,2,0,Melhor_de_3
Michael Berrer,Peter Torebko,Antwerp,2,627088,2016,2,2.3028959101975417,8,-140.0,0,0,1,1,Melhor_de_3
Alexandre Folie,Peter Torebko,Belgium F2,1,15000,2014,2,-2.066008364140597,-2,152.0,1,0,2,0,Melhor_de_3
Jonathan Eysseric,Peter Torebko,Belgium F2,1,10000,2010,2,0.14789564339114136,-2,723.0,0,1,1,1,Melhor_de_3
David Goffin,Peter Torebko,Belgium F1,1,10000,2010,3,-2.9385241096952797,-2,-87.0,1,1,2,1,Melhor_de_3
Nicolas Devilder,Oscar Sabate-Bretos,Belgium F2,1,10000,2011,2,-1.072291835747329,6,-466.0,0,1,1,1,Melhor_de_3
Daniel Smethurst,Oscar Sabate-Bretos,Belgium F2,1,10000,2009,3,0.6931187607903304,-4,-291.0,0,1,2,1,Melhor_de_3
Marco Viola,Oscar Sabate-Bretos,Belgium F1,1,10000,2009,2,0.0,3,-36.0,0,0,2,0,Melhor_de_3
Jonas Merckx,Oscar Sabate-Bretos,Belgium F8,1,10000,2012,2,3.271321382201819,-7,-82.0,1,0,2,1,Melhor_de_3
Gaetan De Lovinfosse,Oscar Sabate-Bretos,Belgium F3,1,10000,2009,3,0.0,-5,246.0,1,0,2,0,Melhor_de_3
Arthur De Greef,Oscar Sabate-Bretos,Belgium F3,1,10000,2011,3,-0.9921555306768539,-6,-412.0,1,1,2,1,Melhor_de_3
Nicolas Devilder,Yannik Reuter,Belgium F2,1,10000,2011,2,-1.072291835747329,11,-398.0,1,1,1,1,Melhor_de_3
Dimitar Grabul,Yannik Reuter,Belgium F2,1,10000,2013,3,0.0,10,436.0,1,0,2,0,Melhor_de_3
Dimitar Grabul,Yannik Reuter,Belgium F8,1,10000,2013,3,0.0,10,436.0,1,0,2,0,Melhor_de_3
Wesley Koolhof,Yannik Reuter,Belgium F8,1,10000,2011,2,1.2837161485810142,2,-456.0,1,0,2,1,Melhor_de_3
Daniel Smethurst,Yannik Reuter,Belgium F2,1,10000,2009,2,0.6931187607903304,1,-223.0,1,1,2,1,Melhor_de_3
Rabie Chaki,Yannik Reuter,Belgium F3,1,10000,2009,2,0.0,9,-124.0,1,0,2,0,Melhor_de_3
Jonathan Marray,Yannik Reuter,Mons,2,148544,2009,2,-0.0963389939035828,10,-241.0,1,0,2,1,Melhor_de_3
Federico Raffaelli,Yannik Reuter,Belgium F1,1,10000,2008,2,0.0,7,980.0,1,0,2,0,Melhor_de_3
Frederic De Fays,Yannik Reuter,Mons,2,156635,2008,2,0.0,2,165.0,2,0,2,0,Melhor_de_3
Marco Dierckx,Yannik Reuter,Belgium F9,1,10000,2011,2,0.0,3,76.0,2,0,2,0,Melhor_de_3
Lennert Van Der Linden,Yannik Reuter,Belgium F13,1,15000,2015,3,-1.570348871622528,2,-18.0,1,0,2,1,Melhor_de_3
Alban Meuffels,Yannik Reuter,Belgium F7,1,15000,2018,2,0.0,-1,136.0,1,0,2,0,Melhor_de_3
Philipp Davydenko,Yannik Reuter,Belgium F7,1,10000,2012,2,1.3966885673851976,-1,-34.343487394958004,1,0,2,1,Melhor_de_3
Philipp Davydenko,Yannik Reuter,Belgium F2,1,15000,2014,3,1.3966885673851976,-1,-34.343487394958004,1,0,2,1,Melhor_de_3
Matwe Middelkoop,Yannik Reuter,Belgium F3,1,10000,2011,3,0.5094419703431292,8,-436.0,1,1,2,1,Melhor_de_3
Julien Cagnina,Yannik Reuter,Belgium F8,2,15000,2015,2,-1.2907610429346086,-3,-218.0,1,1,2,0,Melhor_de_3
Clement Geens,Yannik Reuter,Belgium F10,1,15000,2017,3,-0.6971878712069852,-5,-212.0,2,1,2,1,Melhor_de_3
Dan Added,Yannik Reuter,M15 Lambermont,1,15000,2019,2,-0.394944506161341,-8,-354.0,1,0,2,0,Melhor_de_3
Juan Ignacio Galarza,Yannik Reuter,M25 Eupen,1,25000,2021,3,1.9938995919007105,-3,240.0,1,0,2,1,Melhor_de_3
Kimmer Coppejans,Yannik Reuter,Belgium F5,2,15000,2013,2,-1.8027036045054068,-3,-279.0,2,1,2,1,Melhor_de_3
Gijs Brouwer,Yannik Reuter,Belgium F2,1,25000,2018,2,-2.7799415443631545,-5,-335.0,1,0,1,1,Melhor_de_3
Tobias Kamke,Yannik Reuter,Mons,2,136830,2012,2,1.196512419160392,5,601.0,1,0,2,1,Melhor_de_3
Nick Hardt,Yannik Reuter,M15 Eupen,1,15000,2019,3,2.292505104158465,-9,-237.0,1,0,2,1,Melhor_de_3
Yannick Vandenbulcke,Yannik Reuter,Belgium F2,1,10000,2010,3,0.029046622280038292,1,-80.0,2,0,2,1,Melhor_de_3
Jan-Lennard Struff,Yannik Reuter,Belgium F1,1,10000,2009,3,1.9082917026848811,1,-392.0,1,1,2,1,Melhor_de_3
Andrey Rublev,Yannik Reuter,Mons,2,117885,2016,2,-1.570348871622528,-6,-451.0,1,0,2,1,Melhor_de_3
Thiemo de Bakker,Yannik Reuter,Bercuit,1,54604,2012,2,-0.5078805435499198,3,1416.0,1,0,2,1,Melhor_de_3
Nicolas Devilder,Julien Obry,Belgium F5,1,10000,2011,3,-2.67299274950717,11,-191.0,0,1,1,2,Melhor_de_3
Maxime Forcin,Julien Obry,Belgium F6,1,10000,2011,3,-1.600700913759841,2,458.0,0,0,2,1,Melhor_de_3
Marco Dierckx,Julien Obry,Belgium F2,1,10000,2010,2,-1.600700913759841,3,283.0,1,0,2,1,Melhor_de_3
Marcos Giraldi Requena,Julien Obry,Belgium F7,1,10000,2013,3,-1.600700913759841,-2,368.0,0,0,2,1,Melhor_de_3
Boy Westerhof,Julien Obry,Belgium F2,1,10000,2013,2,-1.0163327618241205,6,-49.0,0,1,2,2,Melhor_de_3
Matwe Middelkoop,Julien Obry,Belgium F3,1,10000,2011,2,-1.0912589434167117,8,-229.0,0,1,2,2,Melhor_de_3
Nicolas Devilder,Dimitar Grabul,Bercuit,1,54604,2012,2,-1.072291835747329,1,-834.0,0,0,1,1,Melhor_de_3
Ashley Hewitt,Dimitar Grabul,Belgium F11,1,15000,2013,3,0.0,-11,-147.0,0,1,2,0,Melhor_de_3
Jack Carpenter,Dimitar Grabul,Belgium F3,1,10000,2012,2,0.0,-11,-251.0,0,0,2,0,Melhor_de_3
Juan-Sebastian Vivanco,Dimitar Grabul,Belgium F2,1,10000,2012,2,0.0,-9,-286.0,0,0,2,0,Melhor_de_3
Julien Dubail,Dimitar Grabul,Belgium F13,1,10000,2014,2,-1.8501984581248045,-7,-522.0,1,1,2,0,Melhor_de_3
Julien Dubail,Dimitar Grabul,Belgium F7,1,10000,2013,3,-1.8501984581248045,-7,-522.0,1,0,2,0,Melhor_de_3
Alexander Ward,Dimitar Grabul,Belgium F5,1,10000,2014,2,2.045288531775018,-9,-651.0,0,1,2,1,Melhor_de_3
Alexandre Sidorenko,Dimitar Grabul,Belgium F9,1,10000,2014,3,0.5843681519357204,-7,-748.0,0,0,2,1,Melhor_de_3
Jonas Merckx,Dimitar Grabul,Belgium F8,1,10000,2014,3,3.271321382201819,-12,-450.0,1,1,2,1,Melhor_de_3
Julien Cagnina,Dimitar Grabul,Belgium F1,1,10000,2013,3,-1.2907610429346086,-13,-654.0,0,1,2,0,Melhor_de_3
Julien Cagnina,Dimitar Grabul,Belgium F6,1,10000,2013,3,-1.2907610429346086,-13,-654.0,0,1,2,0,Melhor_de_3
Kimmer Coppejans,Dimitar Grabul,Belgium F2,1,10000,2013,3,-1.8027036045054068,-13,-715.0,1,1,2,1,Melhor_de_3
Kimmer Coppejans,Dimitar Grabul,Belgium F5,2,15000,2013,2,-1.8027036045054068,-13,-715.0,1,0,2,1,Melhor_de_3
Daniel Masur,Dimitar Grabul,Belgium F6,1,10000,2014,3,0.5008720306119265,-13,-622.0,0,1,2,1,Melhor_de_3
Steve Darcis,Dimitar Grabul,Belgium F10,1,10000,2014,2,2.6790298296089823,-3,-855.0,1,0,2,1,Melhor_de_3
Mats Moraing,Dimitar Grabul,Belgium F4,1,10000,2014,3,-1.3639728627443581,-11,-420.0,0,1,1,1,Melhor_de_3
Quentin Halys,Dimitar Grabul,Belgium F9,1,10000,2013,2,0.5094419703431292,-15,-827.0,0,0,2,1,Melhor_de_3
Scott Griekspoor,Dimitar Grabul,Belgium F11,1,10000,2014,3,-0.15568160136449194,-10,-688.0,0,1,2,1,Melhor_de_3
Jose Pereira,Dimitar Grabul,Belgium F2,1,15000,2014,2,0.04914824734644796,-10,-454.0,0,0,2,1,Melhor_de_3
Jeroen Vanneste,Dimitar Grabul,Belgium F1,1,10000,2014,2,-0.9921555306768539,-13,829.0,0,0,2,0,Melhor_de_3
Joris De Loore,Dimitar Grabul,Belgium F10,1,10000,2013,3,0.7835572632353198,-12,-695.0,1,1,2,1,Melhor_de_3
Juan Carlos Saez,Dimitar Grabul,Belgium F6,1,10000,2012,2,0.0,-10,-608.0,0,0,2,0,Melhor_de_3
Yannick Vandenbulcke,Dimitar Grabul,Belgium F3,1,10000,2014,3,0.029046622280038292,-9,-516.0,1,1,2,1,Melhor_de_3
Nicolas Devilder,Radu Albot,Bercuit,1,54604,2012,2,-0.8125461551522299,9,-44.0,0,0,1,2,Melhor_de_3
Daniel Brands,Radu Albot,Mons,2,117885,2016,2,1.417742607246982,2,-52.0,0,0,2,2,Melhor_de_3
Alex Bogdanovic,Marco Chiudinelli,Mons,2,125000,2006,3,-2.7388385501941137,-3,56.0,0,1,1,2,Melhor_de_3
Jan-Lennard Struff,Marco Chiudinelli,Mons,2,117885,2016,3,-0.13699682909013688,-9,13.0,0,0,2,2,Melhor_de_3
Alex Bogdanovic,Denis Gremelmayr,Mons,2,125000,2007,2,0.2986055122577582,-3,49.0,0,0,0,2,Melhor_de_3
Steve Darcis,Denis Gremelmayr,Mons,2,141189,2010,3,3.671185360285836,-3,-21.0,1,1,1,2,Melhor_de_3
Alex Bogdanovic,Stefan Wauters,Mons,2,125000,2006,3,-0.6935500184190957,-2,-97.0,1,1,1,1,Melhor_de_3
Xavier Malisse,Stefan Wauters,Mons,3,125000,2005,2,1.4609203798392976,2,-15.0,2,0,2,0,Melhor_de_3
Nikolay Davydenko,Stefan Wauters,Antwerp,1,25000,2001,2,-0.06595444108452497,1,-202.0,1,0,2,1,Melhor_de_3
Martijn Van Haasteren,Stefan Wauters,Belgium F1,3,15000,2004,3,0.0,2,-88.0,1,1,2,0,Melhor_de_3
Nicolas Tourte,Stefan Wauters,Belgium F2,3,15000,2004,2,0.0,3,-102.0,1,0,2,0,Melhor_de_3
Alejandro Falla,Stefan Wauters,Mons,2,125000,2007,2,-0.2921840759678602,-1,-155.0,1,0,1,1,Melhor_de_3
Agustin Garizzio,Stefan Wauters,Belgium F2,1,15000,1999,2,-1.4609203798392976,12,716.0,1,0,2,0,Melhor_de_3
Olivier Mutis,Stefan Wauters,Belgium F2,1,15000,1998,2,0.7198461561395959,4,427.0,1,0,2,1,Melhor_de_3
Jamie Delgado,Stefan Wauters,Mons,2,156635,2008,2,-0.6971878712069852,5,-82.0,1,0,2,1,Melhor_de_3
Johan Settergren,Stefan Wauters,Belgium F1,1,15000,1998,2,-0.2921840759678602,4,203.0,1,1,2,0,Melhor_de_3
Andrei Cherkasov,Stefan Wauters,Ostend,1,75000,2000,2,0.35779022265508686,12,-64.0,1,0,2,1,Melhor_de_3
Jan Weinzierl,Stefan Wauters,Belgium F1,1,15000,1999,2,0.0,9,27.0,1,0,2,0,Melhor_de_3
Igor Sijsling,Stefan Wauters,Belgium F2,1,15000,2006,2,0.5094419703431292,-5,315.0,1,1,2,1,Melhor_de_3
Alex Bogdanovic,Raemon Sluiter,Mons,2,125000,2006,3,-1.2779181703548161,-6,62.0,0,0,1,2,Melhor_de_3
Martin Zumpft,Raemon Sluiter,Scheveningen,1,75000,1995,2,-0.843861879897915,7,937.0,0,0,2,1,Melhor_de_3
Michel Kratochvil,Raemon Sluiter,Charleroi,3,100000,2000,2,-0.8765522279035807,-1,224.0,0,0,2,2,Melhor_de_3
Juan-Luis Rascon-Lope,Raemon Sluiter,Charleroi,2,25000,1995,2,-0.5843681519357204,7,561.0,0,1,2,1,Melhor_de_3
Ernests Gulbis,Raemon Sluiter,Mons,2,125000,2007,2,-0.07492618159259123,-10,318.0,0,0,2,2,Melhor_de_3
Alex Bogdanovic,Alejandro Falla,Mons,2,125000,2006,2,-0.40136594245123547,-1,58.0,0,0,0,2,Melhor_de_3
Olivier Rochus,Alejandro Falla,Mons,2,156635,2008,3,0.5318715019487286,2,-26.0,1,0,1,2,Melhor_de_3
Janko Tipsarevic,Alejandro Falla,Mons,2,148544,2009,2,2.1931841751661594,-1,-42.0,0,0,1,2,Melhor_de_3
Ernests Gulbis,Alejandro Falla,Mons,2,125000,2007,2,0.8016260463109894,-5,314.0,0,1,1,2,Melhor_de_3
David Goffin,Alejandro Falla,Mons,2,148243,2011,3,-0.8932355779202616,-7,45.0,1,1,1,2,Melhor_de_3
Pavol Cervenak,Jean-Michel Durango,Belgium F1,1,15000,2006,2,-1.683480372794392,1,-829.0,0,0,2,1,Melhor_de_3
Stefan Wauters,Jean-Michel Durango,Belgium F2,1,15000,2006,2,0.0,6,-793.0,1,0,2,0,Melhor_de_3
Romano Tatuhey,Jean-Michel Durango,Belgium F1,2,15000,2005,2,0.0,-2,120.0,0,0,2,0,Melhor_de_3
Pavol Cervenak,Olivier Vandewiele,Belgium F1,1,15000,2006,2,-1.683480372794392,3,-1049.0,0,1,2,1,Melhor_de_3
Dominik Meffert,Olivier Vandewiele,Mons,3,125000,2005,2,1.4183051315665018,9,-1057.0,0,0,2,1,Melhor_de_3
Richard Bloomfield,Olivier Vandewiele,Belgium F1,3,15000,2004,2,-0.8765522279035807,7,-1042.0,0,0,2,0,Melhor_de_3
Victor Ionita,Olivier Vandewiele,Belgium F1,2,15000,2005,3,-1.7531044558071578,7,-1031.0,0,0,2,0,Melhor_de_3
Pavol Cervenak,Dawid Olejniczak,Belgium F1,1,15000,2006,3,-1.683480372794392,-4,-37.0,0,1,2,1,Melhor_de_3
Pavol Cervenak,Lukas Rosol,Belgium F1,1,15000,2006,2,-1.1755998292444723,-2,-147.0,0,1,2,2,Melhor_de_3
Denis Gremelmayr,Lukas Rosol,Mons,2,141189,2010,2,-0.48427498712693406,4,-257.0,0,0,1,2,Melhor_de_3
Maxime Authom,Lukas Rosol,Mons,2,136830,2012,3,0.75627498100582,-2,-84.0,1,0,2,1,Melhor_de_3
Igor Sijsling,Lukas Rosol,Belgium F2,1,15000,2006,2,1.017322513893049,-2,204.0,0,1,2,2,Melhor_de_3
Pavol Cervenak,Steve Darcis,Bercuit,1,54604,2012,3,-4.362510202403374,-3,131.0,1,0,2,2,Melhor_de_3
James Blake,Steve Darcis,BEL vs. USA WG PO,1,0,2005,2,-1.2181094497696847,5,-34.0,1,0,2,1,Melhor_de_3
Jeroen Masson,Steve Darcis,Belgium F2,3,15000,2004,2,-2.6790298296089823,3,227.0,1,1,2,1,Melhor_de_3
Andrei Pavel,Steve Darcis,Mons,2,125000,2007,3,1.4051083480960216,10,-25.0,1,0,2,1,Melhor_de_3
Christophe Rochus,Steve Darcis,Mons,2,156635,2008,3,-1.9399759903961566,6,1.0,2,1,2,2,Melhor_de_3
Kristof Vliegen,Steve Darcis,Mons,3,125000,2005,3,-5.3346190364787205,2,-8.0,2,0,2,2,Melhor_de_3
Marco Chiudinelli,Steve Darcis,Mons,2,117885,2016,2,-0.6337412978339643,3,14.0,1,0,2,2,Melhor_de_3
Maxime Teixeira,Steve Darcis,Mons,2,118163,2015,3,-4.24937870123151,-5,116.0,1,0,2,2,Melhor_de_3
Adrian Mannarino,Steve Darcis,Mons,2,141189,2010,2,-1.0866717057193256,-4,8.0,1,1,1,2,Melhor_de_3
Marius Copil,Steve Darcis,Antwerp,2,627088,2016,2,-1.3472419805892812,-6,346.0,1,0,2,2,Melhor_de_3
Gilles Simon,Steve Darcis,Antwerp,2,711706,2019,2,-4.567001897059104,0,159.0,1,0,2,2,Melhor_de_3
Andreas Seppi,Steve Darcis,Mons,2,148243,2011,3,-4.088394909511184,0,501.0,1,1,2,2,Melhor_de_3
Janko Tipsarevic,Steve Darcis,Mons,2,148544,2009,2,-0.7780297304106831,0,-30.0,1,1,2,2,Melhor_de_3
Igor Sijsling,Steve Darcis,Mons,2,136830,2012,2,-2.169587859265853,-3,482.0,1,0,2,2,Melhor_de_3
Igor Sijsling,Steve Darcis,Mons,2,141445,2013,2,-2.169587859265853,-3,482.0,1,0,2,2,Melhor_de_3
Joris De Loore,Steve Darcis,Belgium F1,1,10000,2014,2,-1.8954725663736625,-9,160.0,2,1,2,2,Melhor_de_3
Leonardo Mayer,Steve Darcis,BEL vs. ARG WG SF,2,0,2015,4,-3.5401643237268026,-3,172.0,1,0,2,2,Melhor_de_5
David Goffin,Steve Darcis,Mons,2,141485,2014,2,-3.864449483497104,-6,57.0,2,1,2,2,Melhor_de_3
Henri Laaksonen,Steve Darcis,BEL vs. SUI WG 1st RD,2,0,2015,5,-2.6790298296089823,-8,180.0,1,0,2,1,Melhor_de_5
Nick Kyrgios,Steve Darcis,BEL vs. AUS WG SF,1,0,2017,5,-2.649983207328944,-11,-12.0,1,0,2,1,Melhor_de_5
Maximilian Dinslaken,Dennis Bogaert,Belgium F4,1,10000,2014,3,0.0,0,-837.0,1,0,2,0,Melhor_de_3
Joran Vliegen,Dennis Bogaert,Belgium F12,1,10000,2016,2,-1.4093650799022015,-1,-1346.0,2,0,1,1,Melhor_de_3
Eduardo Peralta-Tello,Dennis Bogaert,Belgium F3,1,10000,2016,2,0.0,3,-849.0,1,0,2,0,Melhor_de_3
Arnaud Neveux,Dennis Bogaert,Belgium F8,1,10000,2016,2,0.0,-2,-966.343487394958,2,0,2,0,Melhor_de_3
Jakob Sude,Dennis Bogaert,Belgium F11,1,10000,2016,2,0.8344373710249684,1,-703.0,1,1,2,1,Melhor_de_3
Benjamin Dhoe,Dennis Bogaert,Belgium F7,1,10000,2016,3,2.4589792794053125,-4,-716.0,1,0,2,1,Melhor_de_3
Marvin Netuschil,Dennis Bogaert,Belgium F10,1,10000,2016,2,1.0980830551274394,1,-62.0,1,0,2,1,Melhor_de_3
Antoine Hoang,Dennis Bogaert,Belgium F4,1,10000,2016,2,-0.0963389939035828,-3,-1045.0,1,0,2,1,Melhor_de_3
Juan Pablo Ficovich,Dennis Bogaert,Belgium F14,1,10000,2016,2,-1.4093650799022015,-5,-1168.0,1,0,2,1,Melhor_de_3
Jan Choinski,Dennis Bogaert,Belgium F10,1,10000,2015,2,0.11676410699340778,-4,-1210.0,1,0,2,1,Melhor_de_3
Casper Ruud,Dennis Bogaert,Belgium F6,1,10000,2016,2,0.20226651835417186,-6,-1385.0,1,0,2,1,Melhor_de_3
Maximilian Dinslaken,Dorian Descloix,Belgium F1,1,10000,2013,2,0.7215485094677057,-4,-114.0,0,0,2,1,Melhor_de_3
Nikolai Fidirko,Dorian Descloix,Belgium F1,1,10000,2009,3,2.7668370412427237,1,-56.0,0,0,2,2,Melhor_de_3
Maxime Teixeira,Dorian Descloix,Belgium F2,1,10000,2009,2,-0.8488003621548224,-1,-512.0,0,0,2,2,Melhor_de_3
Maximilian Dinslaken,Rodrigo Perez,Belgium F1,1,10000,2013,2,0.0,-3,225.0,0,0,2,0,Melhor_de_3
Maxime Tabatruong,Rodrigo Perez,Belgium F8,1,10000,2011,2,-0.568135703270837,0,33.0,0,0,2,0,Melhor_de_3
Alexandre Folie,Rodrigo Perez,Belgium F1,1,10000,2012,3,-0.31290390833343906,-1,7.0,1,0,2,0,Melhor_de_3
