Taxas de câmbio de referência do Euro e Direito de Saque Especial ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Última atualização: (ver última linha);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notas:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1-Para uma correta leitura deste ficheiro o separador de casas decimais deve ser o ponto (.) e o separador de listas (colunas) deve ser o ponto e virgula (;)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2-A utilização destes valores deve ser complementada com a leitura das notas constantes nas páginas de Internet correspondentes em www.bportugal.pt.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Período (Dias Úteis);Dólar australiano;Lev da Bulgária;Dólar canadiano;Franco suíço;Libra de Chipre;Coroa checa;Coroa dinamarquesa;Coroa Estónia;Libra esterlina;Dracma grega;Dólar de Hong Kong;Forint húngaro;Coroa islandesa;Iene japonês ;Won da Coreia do Sul ;Litas da Lituana ;Lats da Letão ;Lira maltesa ;Coroa norueguesa ;Dólar da Nova Zelândia ;Zloti polaco ;Novo Leu da Roménia ;Coroa sueca ;Dólar de Singapura ;Tolar esloveno ;Coroa eslovaca ;Nova Lira turca ;Dólar dos Estados Unidos ;Rand da África do Sul ;Real do Brasil ;Escudo de Cabo Verde ;Pataca de Macau ;Direito de Saque Especial ;Yuan renmimbi da China ;Kuna Croata ;Rupia indonésia ;Ringgit da Malásia ;Peso filipino ;Rublo russo ;Baht da Tailândia ;Peso Mexicano ;Rupia indiana ;Shequel de Israel 
2018-05-04;1.5915;1.9558;1.541;1.195;-;25.503;7.4492;-;0.88235;-;9.3952;313.87;122.2;130.37;1288.32;-;-;-;9.644;1.7067;4.2543;4.662;10.5715;1.5962;-;-;5.0963;1.1969;15.1135;4.2446;110.265;9.6771;1.19564;7.6113;7.404;16729.91;4.7134;61.847;75.4816;38.008;22.9276;80.027;4.3342
2018-05-07;1.5882;1.9558;1.5338;1.1964;-;25.518;7.4486;-;0.8801;-;9.3428;314.34;121.8;130.15;1288.09;-;-;-;9.619;1.7013;4.2537;4.6563;10.5383;1.5917;-;-;5.0827;1.1902;14.973;4.2162;110.265;9.6231;1.20014;7.5778;7.3985;16735.4;4.6947;61.763;74.8299;37.944;23.0215;79.904;4.3121
2018-05-08;1.5929;1.9558;1.5398;1.1906;-;25.526;7.4503;-;0.8793;-;9.3178;314.91;122.0;129.45;1278.9;-;-;-;9.6233;1.7019;4.2792;4.6495;10.476;1.5883;-;-;5.0904;1.187;14.9131;4.2233;110.265;9.5973;1.20227;7.5586;7.392;16718.9;4.7106;61.616;75.1187;37.877;23.1788;79.63;4.2699
2018-05-09;1.5923;1.9558;1.5299;1.1895;-;25.564;7.4495;-;0.87445;-;9.3248;315.12;122.4;130.24;1279.55;-;-;-;9.6045;1.6995;4.2656;4.6448;10.3473;1.5921;-;-;5.0824;1.1879;14.9351;4.2451;110.265;9.6045;1.201;7.5628;7.3875;16713.75;4.7332;61.694;74.9194;38.078;23.2043;79.901;4.266
2018-05-10;1.5865;1.9558;1.5172;1.1908;-;25.498;7.4496;-;0.8781;-;9.3241;313.85;122.4;130.22;1270.74;-;-;-;9.547;1.7144;4.2443;4.6388;10.315;1.5925;-;-;5.0429;1.1878;14.7041;4.2464;110.265;9.6038;1.20202;7.5419;7.3885;16664.83;4.77;61.768;73.707;38.081;23.0556;79.8905;4.2529
2018-05-11;1.5801;1.9558;1.5197;1.1933;-;25.506;7.4498;-;0.88;-;9.3681;314.97;122.4;130.44;1273.07;-;-;-;9.5425;1.711;4.2584;4.6345;10.2635;1.5917;-;-;5.1025;1.1934;14.6515;4.2486;110.265;9.6491;1.19894;7.5572;7.3893;16672.69;4.7713;62.551;73.5704;38.028;22.9796;80.36;4.256
2018-05-14;1.5861;1.9558;1.5301;1.1965;-;25.488;7.4505;-;0.8824;-;9.4103;315.37;122.2;131.27;1280.74;-;-;-;9.5653;1.7246;4.2629;4.629;10.2958;1.598;-;-;5.1748;1.1988;14.6926;4.2927;110.265;9.6926;1.19459;7.5973;7.3835;16747.24;4.7359;62.861;73.8057;38.17;23.1847;80.9545;4.2881
2018-05-15;1.5857;1.9558;1.5253;1.191;-;25.551;7.4492;-;0.879;-;9.328;316.93;122.6;130.77;1279.12;-;-;-;9.5673;1.7222;4.2837;4.6331;10.2928;1.5908;-;-;5.2719;1.1883;14.8389;4.3439;110.265;9.6078;1.2019;7.5606;7.3833;16715.82;4.7009;62.424;73.822;38.049;23.4398;80.872;4.281
2018-05-16;1.5741;1.9558;1.5161;1.1792;-;25.545;7.4487;-;0.87418;-;9.2504;317.27;123.0;129.83;1274.5;-;-;-;9.5715;1.7115;4.2889;4.635;10.2903;1.5824;-;-;5.2178;1.1784;14.7584;4.3294;110.265;9.5279;1.20685;7.5137;7.383;16582.15;4.6712;61.715;73.5977;37.874;23.2843;79.8925;4.2351
2018-05-17;1.5681;1.9558;1.5077;1.1819;-;25.557;7.4481;-;0.8735;-;9.2666;316.58;123.2;130.66;1275.6;-;-;-;9.5565;1.7125;4.2899;4.6319;10.295;1.5845;-;-;5.2497;1.1805;14.8009;4.3286;110.265;9.5446;1.20468;7.5174;7.3803;16588.39;4.6854;61.711;73.1549;37.859;23.168;79.9645;4.2382
2018-05-18;1.5673;1.9558;1.5074;1.1773;-;25.59;7.4483;-;0.87325;-;9.248;317.68;123.4;130.69;1273.37;-;-;-;9.5773;1.7049;4.295;4.6323;10.3073;1.5828;-;-;5.2714;1.1781;14.943;4.3831;110.265;9.5254;1.20611;7.5147;7.384;16666.58;4.6794;61.742;73.215;37.929;23.2982;80.1115;4.2313
2018-05-21;1.5619;1.9558;1.5139;1.1753;-;25.68;7.4471;-;0.8764;-;9.23;319.4;123.4;130.84;1274.86;-;-;-;9.5285;1.703;4.3138;4.6217;10.2555;1.5803;-;-;5.4012;1.1759;15.1352;4.3714;110.265;9.5069;1.20638;7.5097;7.3815;16670.14;4.6801;61.604;73.3644;37.899;23.522;80.128;4.2163
2018-05-22;1.5543;1.9558;1.5066;1.1738;-;25.702;7.4478;-;0.87688;-;9.2565;317.45;123.6;130.7;1267.93;-;-;-;9.49;1.6991;4.2862;4.6265;10.2158;1.5772;-;-;5.4704;1.1794;14.8008;4.317;110.265;9.5342;1.206;7.5112;7.3868;16674.36;4.679;61.645;72.3491;37.758;23.2842;80.2105;4.2061
2018-05-23;1.5544;1.9558;1.5109;1.1598;-;25.813;7.4495;-;0.87953;-;9.1904;319.53;123.8;128.61;1266.75;-;-;-;9.5063;1.6977;4.3088;4.6294;10.2906;1.5754;-;-;5.7086;1.1708;14.8062;4.304;110.265;9.4661;1.21115;7.4797;7.3913;16642.92;4.6627;61.432;72.2643;37.641;23.355;80.1055;4.1882
2018-05-24;1.5519;1.9558;1.5111;1.1607;-;25.809;7.4496;-;0.87475;-;9.2043;319.27;123.8;128.46;1264.77;-;-;-;9.481;1.6946;4.3031;4.627;10.2518;1.5726;-;-;5.5804;1.1728;14.6043;4.2794;110.265;9.4804;1.20992;7.4868;7.3946;16583.53;4.6648;61.628;72.1879;37.577;23.0952;80.193;4.1922
2018-05-25;1.5424;1.9558;1.5126;1.1593;-;25.765;7.4485;-;0.8754;-;9.1589;319.9;123.8;127.72;1259.55;-;-;-;9.4888;1.6882;4.309;4.6297;10.1922;1.5652;-;-;5.5153;1.1675;14.5938;4.2554;110.265;9.4337;1.21472;7.4611;7.3905;16475.1;4.6467;61.441;72.4935;37.29;22.8883;79.1505;4.1552
2018-05-28;1.541;1.9558;1.5114;1.1577;-;25.731;7.4474;-;0.87465;-;9.1354;319.42;123.2;127.33;1250.83;-;-;-;9.5113;1.6756;4.3053;4.636;10.2373;1.5615;-;-;5.3482;1.1644;14.4979;4.2953;110.265;9.4095;-;7.4508;7.395;16324.88;4.6316;61.112;72.6316;37.272;22.765;78.528;4.1573
2018-05-29;1.5366;1.9558;1.5058;1.1517;-;25.907;7.4429;-;0.87143;-;9.0681;320.05;122.94;125.88;1248.51;-;-;-;9.5618;1.6711;4.311;4.647;10.3173;1.5565;-;-;5.334;1.1558;14.6465;4.3415;110.265;9.3401;1.22066;7.4174;7.3903;16205.24;4.606;60.836;72.3479;37.067;22.8237;78.406;4.1615
2018-05-30;1.5409;1.9558;1.5093;1.1513;-;25.835;7.4432;-;0.875;-;9.1268;319.57;122.9;126.76;1255.41;-;-;-;9.5463;1.6686;4.3135;4.6443;10.2783;1.5588;-;-;5.1818;1.1632;14.6156;4.3112;110.265;9.4006;1.21577;7.4673;7.3893;16223.91;4.6359;61.208;72.3836;37.292;22.8815;78.388;4.1631
2018-05-31;1.5414;1.9558;1.5038;1.1526;-;25.797;7.4436;-;0.8768;-;9.1818;318.89;122.9;127.33;1261.25;-;-;-;9.5375;1.6681;4.3058;4.6508;10.2683;1.5656;-;-;5.2628;1.1699;14.7031;4.3626;-;-;1.21092;7.4951;7.387;16269.8;4.6562;61.507;72.5759;37.472;23.2461;78.802;4.181
2018-06-01;1.5494;1.9558;1.5142;1.1531;-;25.827;7.4441;-;0.8768;-;9.1547;319.84;122.1;127.74;1254.17;-;-;-;9.5323;1.6737;4.3162;4.665;10.2943;1.5617;-;-;5.3991;1.1669;14.8313;4.3681;110.265;9.4293;1.21485;7.4883;7.385;16195.41;4.6536;61.375;72.5972;37.376;23.2834;78.314;4.1437
2018-06-04;1.5311;1.9558;1.5148;1.1546;-;25.696;7.4434;-;0.87673;-;9.2091;318.64;122.5;128.44;1254.88;-;-;-;9.503;1.6654;4.2848;4.6548;10.2583;1.5655;-;-;5.4193;1.1737;14.7053;4.3893;110.265;9.4854;1.20868;7.5166;7.379;16281.57;4.6655;61.647;72.6626;37.511;23.3661;78.712;4.1836
2018-06-05;1.5335;1.9558;1.5158;1.1515;-;25.653;7.4425;-;0.8739;-;9.1611;318.68;123.5;128.08;1250.33;-;-;-;9.5008;1.6636;4.2886;4.6526;10.2498;1.5593;-;-;5.3857;1.1675;14.8229;4.3926;110.265;9.4359;1.21313;7.477;7.383;16208.4;4.6524;61.223;72.816;37.337;23.7975;78.3975;4.1743
2018-06-06;1.5365;1.9558;1.515;1.1629;-;25.648;7.4436;-;0.87683;-;9.2328;318.64;123.7;129.57;1255.45;-;-;-;9.5238;1.6702;4.2753;4.6534;10.276;1.5685;-;-;5.4078;1.1765;15.0421;4.4924;110.265;9.5098;1.20718;7.523;7.3878;16300.41;4.6704;61.697;72.9345;37.53;23.9686;78.731;4.1957
2018-06-07;1.5457;1.9558;1.5313;1.1613;-;25.64;7.4483;-;0.88123;-;9.2868;317.36;124.3;130.26;1266.42;-;-;-;9.5013;1.6789;4.2603;4.6555;10.2515;1.5757;-;-;5.291;1.1836;15.1353;4.5872;110.265;9.5654;1.20238;7.566;7.3848;16425.02;4.7036;62.175;73.3086;37.792;24.0536;79.438;4.2236
2018-06-08;1.5496;1.9558;1.5274;1.1572;-;25.795;7.4476;-;0.87733;-;9.2222;319.7;124.7;128.64;1263.46;-;-;-;9.5085;1.6734;4.2793;4.6593;10.287;1.5702;-;-;5.2798;1.1754;15.3821;4.5149;110.265;9.4989;1.20747;7.5333;7.383;16373.32;4.6867;62.068;73.4773;37.683;24.0774;79.342;4.2009
2018-06-11;1.5501;1.9558;1.5348;1.1631;-;25.682;7.4492;-;0.8818;-;9.2508;321.65;124.9;129.62;1268.16;-;-;-;9.5013;1.6764;4.2669;4.659;10.253;1.5737;-;-;5.3296;1.179;15.4991;4.3902;110.265;9.5283;1.20455;7.5518;7.3788;16477.11;4.7019;62.558;73.7903;37.822;24.0675;79.498;4.2125
2018-06-12;1.5506;1.9558;1.5335;1.1615;-;25.652;7.4503;-;0.88175;-;9.2499;319.89;125.1;130.03;1272.14;-;-;-;9.4435;1.6781;4.2754;4.6605;10.155;1.5738;-;-;5.3762;1.1788;15.5183;4.3608;110.265;9.5274;1.20488;7.5496;7.3815;16465.01;4.7121;62.551;73.9972;37.839;24.2869;79.5015;4.2213
2018-06-13;1.5506;1.9558;1.5313;1.1616;-;25.711;7.4503;-;0.8821;-;9.2325;320.35;125.5;130.03;1275.88;-;-;-;9.4373;1.6713;4.2766;4.665;10.136;1.5711;-;-;5.4603;1.1764;15.5908;4.3587;-;-;1.20596;7.5293;7.38;16426.44;4.6985;62.616;73.8286;37.798;24.3141;79.534;4.2179
2018-06-14;1.5514;1.9558;1.5222;1.1585;-;25.651;7.4499;-;0.87683;-;9.2058;321.09;124.64;129.15;1269.54;-;-;-;9.4268;1.6656;4.2671;4.6655;10.16;1.5665;-;-;5.4251;1.173;15.3722;4.3312;110.265;9.482;1.21293;7.5009;7.3843;16343.04;4.675;62.354;72.7553;37.712;24.0641;79.2925;4.2229
2018-06-15;1.5518;1.9558;1.5223;1.1575;-;25.714;7.4503;-;0.8732;-;9.102;323.04;124.7;128.31;1272.93;-;-;-;9.432;1.6676;4.2807;4.6628;10.1713;1.5619;-;-;5.4671;1.1596;15.5659;4.3761;110.265;9.3751;1.21684;7.4463;7.3801;16221.59;4.6382;61.881;72.5401;37.606;24.0902;78.8705;4.1977
2018-06-18;1.561;1.9558;1.5307;1.1554;-;25.739;7.45;-;0.87655;-;9.1156;323.02;125.7;128.27;1282.56;-;-;-;9.434;1.6712;4.2876;4.6658;10.2223;1.568;-;-;5.4821;1.1613;15.6275;4.3472;110.265;9.3891;1.21519;7.478;7.3795;16348.9;4.6423;62.013;73.4609;37.951;23.9739;79.0145;4.2146
2018-06-19;1.5695;1.9558;1.5319;1.1501;-;25.811;7.4529;-;0.87693;-;9.0534;324.33;126.2;126.78;1287.91;-;-;-;9.4895;1.6747;4.3143;4.668;10.3227;1.5685;-;-;5.4971;1.1534;15.9903;4.3536;110.265;9.325;1.22039;7.4765;7.386;16337.37;4.6176;61.521;73.805;37.878;23.8447;78.867;4.2054
2018-06-20;1.5688;1.9558;1.5398;1.1537;-;25.835;7.4525;-;0.87878;-;9.0847;324.15;125.8;127.39;1281.98;-;-;-;9.4693;1.6853;4.3152;4.6695;10.2755;1.5718;-;-;5.4943;1.1578;15.8367;4.3273;110.265;9.3572;1.21599;7.4953;7.3836;16320.23;4.6318;61.864;73.6225;37.987;23.6794;78.86;4.2085
2018-06-21;1.5664;1.9558;1.5381;1.1496;-;25.863;7.452;-;0.8737;-;9.0528;326.15;126.6;127.59;1280.79;-;-;-;9.4253;1.6846;4.3256;4.6723;10.3248;1.5714;-;-;5.4754;1.1538;15.758;4.3567;110.265;9.3244;1.21877;7.4977;7.379;16261.4;4.6331;61.637;73.5577;37.995;23.5286;78.4145;4.1816
2018-06-22;1.5681;1.9558;1.5459;1.1534;-;25.792;7.4526;-;0.87663;-;9.1393;324.05;126.6;128.3;1293.76;-;-;-;9.4328;1.688;4.3148;4.6663;10.295;1.5822;-;-;5.4639;1.1648;15.7165;4.3617;110.265;9.4135;1.21178;7.5689;7.3788;16429.21;4.6621;62.079;73.5314;38.369;23.5466;79.03;4.2134
2018-06-25;1.5742;1.9558;1.5542;1.1549;-;25.935;7.4517;-;0.8804;-;9.181;325.42;126.2;128.21;1303.95;-;-;-;9.4703;1.6947;4.337;4.669;10.3623;1.593;-;-;5.4557;1.17;15.8282;4.4042;110.265;9.4564;1.20602;7.6468;7.3825;16561.35;4.6959;62.535;73.3376;38.563;23.4457;79.645;4.2243
2018-06-26;1.5778;1.9558;1.5549;1.1543;-;25.9;7.451;-;0.8816;-;9.1608;326.0;125.2;127.95;1306.32;-;-;-;9.4718;1.6998;4.341;4.6669;10.3383;1.5892;-;-;5.4053;1.1672;15.8232;4.4051;110.265;9.4356;1.20877;7.6749;7.381;16548.56;4.6956;62.714;73.5257;38.523;23.237;79.7095;4.2356
2018-06-27;1.5725;1.9558;1.5443;1.1536;-;25.777;7.4507;-;0.88173;-;9.1158;326.8;124.4;128.08;1298.88;-;-;-;9.4785;1.7046;4.3363;4.6553;10.3503;1.5834;-;-;5.37;1.1616;15.8948;4.4152;110.265;9.3893;1.21243;7.6649;7.3806;16484.27;4.6795;62.157;73.359;38.333;23.1817;79.694;4.2353
2018-06-28;1.5778;1.9558;1.5398;1.1556;-;26.001;7.4509;-;0.8852;-;9.0906;328.07;124.2;127.63;1300.27;-;-;-;9.474;1.7135;4.3631;4.6584;10.4191;1.5831;-;-;5.3305;1.1583;16.0621;4.4822;110.265;9.3633;1.21292;7.6728;7.382;16598.44;4.6824;61.96;73.0951;38.363;23.2921;79.683;4.2271
2018-06-29;1.5787;1.9558;1.5442;1.1569;-;26.02;7.4525;-;0.88605;-;9.1468;329.77;123.4;129.04;1296.72;-;-;-;9.5115;1.7247;4.3732;4.6631;10.453;1.5896;-;-;5.3385;1.1658;16.0484;4.4876;110.265;9.4212;1.20653;7.717;7.386;16654.04;4.708;62.174;73.1582;38.565;22.8817;79.813;4.2627
2018-07-02;1.5825;1.9558;1.5342;1.1563;-;25.998;7.4504;-;0.8865;-;9.1325;329.81;124.0;128.86;1303.87;-;-;-;9.5015;1.7315;4.3893;4.6578;10.449;1.5925;-;-;5.3743;1.1639;16.071;4.5227;110.265;9.4065;1.20776;7.7586;7.3846;16760.16;4.7093;62.137;73.4691;38.589;23.332;80.0705;4.265
2018-07-03;1.5761;1.9558;1.5344;1.1573;-;26.073;7.4506;-;0.8835;-;9.1506;327.35;124.6;129.09;1298.07;-;-;-;9.4655;1.7281;4.3915;4.6615;10.3123;1.5921;-;-;5.4444;1.1665;15.9718;4.5429;110.265;9.4251;1.20564;7.7481;7.3845;16766.1;4.7208;62.249;73.6468;38.681;22.9451;79.931;4.2521
2018-07-04;1.5763;1.9558;1.5306;1.1557;-;26.028;7.4507;-;0.88108;-;9.1307;325.65;125.25;128.64;1301.2;-;-;-;9.4433;1.7217;4.379;4.6656;10.251;1.5891;-;-;5.4692;1.1642;15.9628;4.5346;110.265;9.4046;-;7.7207;7.394;16709.0;4.7104;62.158;73.6646;38.622;22.6786;80.027;4.2524
2018-07-05;1.5821;1.9558;1.5374;1.1613;-;25.938;7.4507;-;0.8831;-;9.1887;322.95;124.8;129.53;1309.08;-;-;-;9.441;1.7256;4.3577;4.6625;10.2363;1.5965;-;-;5.4002;1.1709;15.8715;4.5521;110.265;9.4644;1.20323;7.7672;7.397;16843.4;4.7339;62.468;73.7787;38.874;22.5827;80.73;4.2492
2018-07-06;1.5809;1.9558;1.5397;1.1634;-;25.942;7.4528;-;0.88595;-;9.2013;324.35;125.2;129.65;1310.92;-;-;-;9.4425;1.7186;4.3675;4.6608;10.291;1.5948;-;-;5.4038;1.1724;15.9388;4.6279;110.265;9.4773;1.2021;7.7937;7.4065;16847.39;4.7424;62.519;74.0505;38.9;22.466;80.746;4.2625
2018-07-09;1.5755;1.9558;1.5415;1.1646;-;25.858;7.4534;-;0.88345;-;9.2526;322.74;125.2;130.21;1309.88;-;-;-;9.4218;1.7198;4.3204;4.6585;10.2548;1.5949;-;-;5.3262;1.1789;15.6915;4.5564;110.265;9.5302;1.19924;7.7967;7.4113;16887.74;4.7504;62.89;73.8901;39.022;22.4356;80.9585;4.2656
2018-07-10;1.5739;1.9558;1.5382;1.1649;-;25.898;7.4536;-;0.88338;-;9.1926;324.84;125.4;130.3;1308.63;-;-;-;9.4145;1.7188;4.3208;4.6585;10.2438;1.5893;-;-;5.5065;1.1713;15.7331;4.5513;110.265;9.4684;1.20279;7.7767;7.398;16799.96;4.7099;62.647;73.2605;38.875;22.4121;80.617;4.2668
2018-07-11;1.5869;1.9558;1.5421;1.1653;-;25.929;7.4541;-;0.88482;-;9.2111;324.66;125.4;130.53;1318.67;-;-;-;9.4458;1.7266;4.3214;4.6602;10.2745;1.5968;-;-;5.6103;1.1735;15.821;4.4923;110.265;9.4874;1.19985;7.8359;7.396;16857.33;4.7374;62.893;72.7507;39.042;22.3622;80.7045;4.2664
2018-07-12;1.5778;1.9558;1.5369;1.1642;-;25.938;7.4554;-;0.88263;-;9.1494;325.28;125.4;131.13;1312.52;-;-;-;9.4443;1.724;4.3272;4.6588;10.335;1.5889;-;-;5.6364;1.1658;15.6488;4.5049;110.265;9.4239;1.20486;7.778;7.3975;16766.54;4.7089;62.378;72.4169;38.775;22.0857;79.8805;4.2559
2018-07-13;1.5764;1.9558;1.5358;1.1704;-;25.924;7.4555;-;0.88488;-;9.1387;324.06;125.2;131.04;1319.7;-;-;-;9.483;1.728;4.321;4.6578;10.376;1.5919;-;-;5.6467;1.1643;15.5187;4.5373;110.265;9.4129;1.20415;7.8012;7.3963;16787.23;4.7106;62.291;72.4844;38.841;22.1768;79.732;4.2441
2018-07-16;1.5773;1.9558;1.5399;1.1696;-;25.883;7.4549;-;0.8827;-;9.1989;322.14;125.2;131.65;1320.93;-;-;-;9.479;1.7262;4.3013;4.6558;10.3333;1.5954;-;-;5.6893;1.172;15.4493;4.509;110.265;9.4749;1.2011;7.8273;7.3945;16847.5;4.7382;62.691;72.922;38.981;22.034;80.3515;4.265
2018-07-17;1.581;1.9558;1.5403;1.1648;-;25.875;7.454;-;0.88725;-;9.1888;323.35;124.6;131.81;1319.73;-;-;-;9.4875;1.7191;4.3007;4.6617;10.3003;1.5941;-;-;5.6613;1.1707;15.5376;4.5281;110.265;9.4645;1.20174;7.8324;7.3915;16822.96;4.7267;62.495;73.1793;38.949;22.1732;80.1405;4.2514
2018-07-18;1.5794;1.9558;1.5389;1.1611;-;25.853;7.4544;-;0.89118;-;9.1141;323.94;124.4;130.92;1316.94;-;-;-;9.5023;1.7175;4.3103;4.656;10.312;1.5883;-;-;5.6121;1.1611;15.506;4.4804;110.265;9.3875;1.20557;7.8042;7.3928;16725.65;4.7071;62.163;73.3067;38.734;22.0778;79.684;4.2315
2018-07-19;1.5804;1.9558;1.5351;1.1622;-;25.92;7.4537;-;0.89298;-;9.0963;325.77;124.4;130.98;1320.68;-;-;-;9.5763;1.7229;4.328;4.6575;10.3565;1.5909;-;-;5.5957;1.1588;15.6003;4.4874;110.265;9.3692;1.20593;7.8553;7.3938;16773.63;4.7231;62.18;73.5585;38.797;22.1067;80.0155;4.2393
2018-07-20;1.5818;1.9558;1.5443;1.1633;-;25.875;7.452;-;0.89445;-;9.1597;325.63;124.0;130.94;1322.71;-;-;-;9.5905;1.7251;4.3229;4.6523;10.3908;1.596;-;-;5.5879;1.167;15.7066;4.4364;110.265;9.4345;1.19986;7.921;7.3956;16941.92;4.7453;62.292;74.0532;39.013;22.1573;80.321;4.2458
2018-07-23;1.5821;1.9558;1.5387;1.1614;-;25.848;7.4509;-;0.8917;-;9.1948;326.02;124.6;130.18;1328.95;-;-;-;9.5533;1.7204;4.32;4.6464;10.3488;1.5979;-;-;5.5624;1.1716;15.8205;4.4322;110.265;9.4706;1.19938;7.9508;7.3978;16976.63;4.7602;62.593;73.9197;39.167;22.3736;80.673;4.2618
2018-07-24;1.5797;1.9558;1.5393;1.1626;-;25.761;7.4504;-;0.89178;-;9.1846;326.64;124.6;130.06;1320.85;-;-;-;9.5605;1.7192;4.3179;4.6398;10.3278;1.5967;-;-;5.7054;1.1706;15.6041;4.4184;110.265;9.4601;1.20024;7.9561;7.3975;16972.88;4.755;62.366;73.4444;39.051;22.0446;80.71;4.2709
2018-07-25;1.5766;1.9558;1.5341;1.1598;-;25.675;7.4513;-;0.88855;-;9.1714;325.92;124.2;129.8;1312.47;-;-;-;9.5485;1.7173;4.2996;4.6275;10.2925;1.5931;-;-;5.6563;1.169;15.4426;4.3539;110.265;9.4465;1.20204;7.9047;7.402;16884.57;4.7409;62.291;73.5813;38.893;21.9426;80.364;4.2545
2018-07-26;1.5792;1.9558;1.5287;1.1616;-;25.647;7.4517;-;0.8886;-;9.1949;324.43;122.2;129.91;1311.82;-;-;-;9.5455;1.7186;4.2835;4.6318;10.2738;1.5943;-;-;5.6454;1.1716;15.4559;4.3523;110.265;9.4707;1.19997;7.9464;7.4025;16935.48;4.76;62.559;73.856;39.038;21.902;80.448;4.2593
2018-07-27;1.5765;1.9558;1.5193;1.1597;-;25.622;7.45;-;0.88823;-;9.1241;323.15;122.8;129.25;1300.18;-;-;-;9.5358;1.7179;4.2918;4.629;10.301;1.586;-;-;5.673;1.1625;15.3967;4.3472;110.265;9.3978;1.20476;7.9454;7.4008;16760.34;4.725;61.979;73.2503;38.897;21.6713;79.8465;4.2661
2018-07-30;1.5795;1.9558;1.5245;1.1598;-;25.624;7.4493;-;0.8907;-;9.1696;322.02;122.8;129.79;1305.99;-;-;-;9.529;1.7165;4.2773;4.6238;10.2503;1.5914;-;-;5.7078;1.1684;15.4007;4.3334;110.265;9.4447;1.20101;7.9712;7.4005;16814.44;4.7408;62.114;72.9792;38.908;21.716;80.1965;4.282
2018-07-31;1.5804;1.9558;1.5298;1.1592;-;25.598;7.4499;-;0.8922;-;9.2114;320.43;122.8;130.84;1312.79;-;-;-;9.5338;1.7213;4.277;4.6255;10.257;1.5976;-;-;5.7319;1.1736;15.3676;4.3818;110.265;9.4877;1.19706;8.0178;7.402;16923.31;4.7631;62.318;73.2097;39.01;21.782;80.4445;4.3022
2018-08-01;1.5767;1.9558;1.5231;1.1589;-;25.59;7.4514;-;0.8904;-;9.1807;321.36;123.4;130.81;1307.4;-;-;-;9.538;1.7187;4.272;4.624;10.2995;1.5922;-;-;5.7654;1.1696;15.5145;4.4028;110.265;9.4561;1.19964;7.9519;7.402;16889.02;4.7556;61.94;73.4672;38.725;21.804;79.9705;4.2968
2018-08-02;1.5781;1.9558;1.5144;1.155;-;25.589;7.4515;-;0.89145;-;9.1185;321.83;124.0;129.43;1312.72;-;-;-;9.546;1.7204;4.282;4.6227;10.3003;1.5877;-;-;5.872;1.1617;15.6218;4.3906;110.265;9.3921;1.20496;7.9518;7.4068;16815.61;4.7351;61.69;73.4819;38.69;21.7923;79.7915;4.285
2018-08-03;1.5689;1.9558;1.5085;1.1528;-;25.657;7.4526;-;0.8905;-;9.0955;320.75;123.6;129.3;1303.12;-;-;-;9.541;1.717;4.2612;4.6202;10.3193;1.5838;-;-;5.8958;1.1588;15.4869;4.3394;110.265;9.3684;1.20509;7.9195;7.4068;16760.07;4.7164;61.503;73.3448;38.547;21.63;79.512;4.2798
2018-08-06;1.5629;1.9558;1.5032;1.1513;-;25.65;7.452;-;0.8928;-;9.0605;320.54;123.8;128.68;1299.27;-;-;-;9.5325;1.7154;4.2731;4.6272;10.304;1.5799;-;-;5.9627;1.1543;15.4967;4.2788;110.265;9.3323;1.20848;7.9066;7.418;16703.0;4.709;61.036;73.4661;38.496;21.4484;79.49;4.2784
2018-08-07;1.5599;1.9558;1.5047;1.153;-;25.606;7.452;-;0.89483;-;9.1065;319.94;123.8;128.88;1299.37;-;-;-;9.5003;1.7191;4.2523;4.6433;10.3245;1.5822;-;-;6.1448;1.1602;15.4174;4.3051;110.265;9.3797;1.20524;7.9171;7.4176;16741.69;4.7296;61.279;73.5837;38.519;21.3613;79.685;4.2749
2018-08-08;1.5647;1.9558;1.5158;1.1544;-;25.578;7.4534;-;0.90085;-;9.0971;319.26;124.0;128.72;1298.58;-;-;-;9.5303;1.7202;4.2597;4.643;10.3878;1.5814;-;-;6.1257;1.1589;15.5607;4.3533;110.265;9.37;1.20573;7.9231;7.432;16728.72;4.7188;61.466;75.0618;38.499;21.4471;79.5295;4.2698
2018-08-09;1.5626;1.9558;1.5111;1.1512;-;25.57;7.4566;-;0.8994;-;9.1003;320.2;124.4;128.84;1298.03;-;-;-;9.5443;1.7421;4.2739;4.6491;10.3875;1.5805;-;-;6.2639;1.1593;15.645;4.3939;110.265;9.3733;1.20574;7.9053;7.4383;16705.51;4.7247;61.479;76.5157;38.46;21.5453;79.5825;4.2714
