PlayerName,Born,Height,Hand,LinkPlayer,Weight,Birt,Treinador,Rank
Jan-Lennard Struff,"Warstein, Germany",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jan-lennard-struff/sl28/player-activity?year=all&matchType=Singles,92.0,1990-04-25,Carsten Arriens,65
Nick Kyrgios,"Canberra, Australia",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nick-kyrgios/ke17/player-activity?year=all&matchType=Singles,85.0,1995-04-27,,26
Vladimir Korolev,Russia,185.0,Right-Handed,https://www.atptour.com/en/players/vladimir-korolev/kg33/player-activity?year=all&matchType=Singles,78.0,1995-09-06,,588
Pablo Cuevas,"Concordia, Argentina",180.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/pablo-cuevas/c882/player-activity?year=all&matchType=Singles,78.0,1986-01-01,Facundo Savio,362
Pascal Meis,Traunstein,180.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/pascal-meis/mi74/player-activity?year=all&matchType=Singles,78.0,1993-06-11,Robert Meis,443
Jannik Sinner,"San Candido, Italy",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jannik-sinner/s0ag/player-activity?year=all&matchType=Singles,76.0,2001-08-16,"Simone Vagnozzi, Darren Cahill",8
Yann Marti,"Sierre, Switzerland",170.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yann-marti/mg54/player-activity?year=all&matchType=Singles,75.0,1988-06-07,Jean-Marie Marti,200
Federico Coria,"Rosario, Argentina",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/federico-coria/ce77/player-activity?year=all&matchType=Singles,73.0,1992-03-09,Carlos Berlocq,78
Marton Fucsovics,"Nyiregyhaza, Hungary",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marton-fucsovics/f724/player-activity?year=all&matchType=Singles,82.0,1992-02-08,Peter Nagy,83
Alexander Zverev,"Hamburg, Germany",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/alexander-zverev/z355/player-activity?year=all&matchType=Singles,90.0,1997-04-20,"Sergi Bruguera, Alexander Zverev Sr.",16
Luca Prevosto,Italy,185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/luca-prevosto/pm37/player-activity?year=all&matchType=Singles,78.0,1998-09-09,,850
Stefano Travaglia,"Ascoli Piceno, Italy",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/stefano-travaglia/ta12/player-activity?year=all&matchType=Singles,80.0,1991-12-28,"Francesco Aldi,Giuseppe Fischietti, Giulio Rubini",306
Jakub Wojcik,USA,185.0,Right-Handed,https://www.atptour.com/en/players/jakub-wojcik/wa96/player-activity?year=all&matchType=Singles,78.0,1997-10-12,,969
Inigo Cervantes,"Hondarribia, Guip�zcoa, Spain",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/inigo-cervantes/ca33/player-activity?year=all&matchType=Singles,78.0,1989-11-30,Javier Ferrer And Israel Vior,893
Yannick Jankovits,France,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/yannick-jankovits/j347/player-activity?year=all&matchType=Singles,72.0,1987-01-06,Jeff Jankovits,226
Stefan Seifert,Germany,185.0,Left-Handed,https://www.atptour.com/en/players/stefan-seifert/sg13/player-activity?year=all&matchType=Singles,78.0,1985-02-28,,526
Tomas Martin Etcheverry,"La Plata, Argentina",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/tomas-martin-etcheverry/ea24/player-activity?year=all&matchType=Singles,82.0,1999-07-18,Walter Grinovero,59
Sebastien Boltz,"Creteil, France",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/sebastien-boltz/bj37/player-activity?year=all&matchType=Singles,74.0,1993-04-05,"Thierry Kvartskhava, Nicolas Heurtebise",276
Andrey Rublev,"Moscow, Russia",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/andrey-rublev/re44/player-activity?year=all&matchType=Singles,75.0,1997-10-20,"Fernando Vicente, Alberto Martin",6
Thiemo de Bakker,"The Hague, The Netherlands",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/thiemo-de-bakker/d776/player-activity?year=all&matchType=Singles,83.0,1988-09-19,"Remko De Rijke, Huib Troost",1873T
Jurgen Melzer,"Vienna, Austria",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jurgen-melzer/m762/player-activity?year=all&matchType=Singles,80.0,1981-05-22,Fredrik Rosengren,8
Louis Herman,Belgium,185.0,Right-Handed,https://www.atptour.com/en/players/louis-herman/h0b3/player-activity?year=all&matchType=Singles,78.0,2001-05-03,,1639
Riccardo Maiga,"Lugano, Switzerland",0.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/riccardo-maiga/mg80/player-activity?year=all&matchType=Singles,75.0,1989-07-05,"Fabio Gorietti, Federico Torresi",695
Taro Daniel,"New York, NY, USA",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/taro-daniel/da81/player-activity?year=all&matchType=Singles,84.0,1993-01-27,,109
Carlos Taberner,"Valencia, Spain",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/carlos-taberner/te16/player-activity?year=all&matchType=Singles,78.0,1997-08-08,Carlos Calderon,278
Cameron Norrie,"Johannesburg, South Africa",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/cameron-norrie/n771/player-activity?year=all&matchType=Singles,82.0,1995-08-23,Facundo Lugones,13
Rafael Nadal,"Manacor, Mallorca, Spain",185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/rafael-nadal/n409/player-activity?year=all&matchType=Singles,85.0,1986-06-03,"Carlos Moya, Marc Lopez, Gustavo Marcaccio",14
Vasile Antonescu,"Constanta, Romania",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/vasile-antonescu/a943/player-activity?year=all&matchType=Singles,82.0,1990-03-24,Dobre Daniel,1104
Thanasi Kokkinakis,"Adelaide, Australia",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/thanasi-kokkinakis/kd46/player-activity?year=all&matchType=Singles,84.0,1996-04-10,"Todd Langman, Todd Ley",111
Petru-Alexandru Luncanu,"Bucharest, Romania",185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/petru-alexandru-luncanu/l872/player-activity?year=all&matchType=Singles,80.0,1989-05-07,Ady Ayram,
Mackenzie McDonald,"Piedmont, CA, USA",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mackenzie-mcdonald/mk66/player-activity?year=all&matchType=Singles,73.0,1995-04-16,Robby Ginepri,54
Vincent Millot,"Montpellier, France",173.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/vincent-millot/me31/player-activity?year=all&matchType=Singles,75.0,1986-01-30,Daniel Meyers,135
Marcos Giron,"Thousand Oaks, CA, USA",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marcos-giron/gc88/player-activity?year=all&matchType=Singles,77.0,1993-07-24,"Karue Sell, Maxime Tabatruong",61
Pablo Andujar,"Cuenca, Spain",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pablo-andujar/a596/player-activity?year=all&matchType=Singles,80.0,1986-01-23,Marcos Esparcia,323
Taylor Fritz,"Rancho Santa Fe, CA, USA",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/taylor-fritz/fb98/player-activity?year=all&matchType=Singles,86.0,1997-10-28,"Michael Russell, Paul Annacone",10
Romain Faucon,Belgium,185.0,Right-Handed,https://www.atptour.com/en/players/romain-faucon/f0f0/player-activity?year=all&matchType=Singles,78.0,2002-09-04,,
Daniil Medvedev,"Moscow, Russia",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/daniil-medvedev/mm58/player-activity?year=all&matchType=Singles,83.0,1996-02-11,Gilles Cervara,3
Paul Cayre,France,185.0,Right-Handed,https://www.atptour.com/en/players/paul-cayre/cg85/player-activity?year=all&matchType=Singles,78.0,1995-04-26,,818
Romain Bauvy,"Paris, France",185.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/romain-bauvy/bk31/player-activity?year=all&matchType=Singles,82.0,1994-06-29,,882
Soonwoo Kwon,"Sangju, South Korea",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/soonwoo-kwon/kf17/player-activity?year=all&matchType=Singles,72.0,1997-12-02,Daniel Yoo,82
Marco De Rossi,San Marino,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marco-de-rossi/dc25/player-activity?year=all&matchType=Singles,78.0,1997-06-27,,1161T
George Tsivadze,"Batumi, Georgia",191.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/george-tsivadze/tb28/player-activity?year=all&matchType=Singles,85.0,1993-01-02,David Tsivadze,1396T
Gabriel Alejandro Hidalgo,Argentina,185.0,Right-Handed,https://www.atptour.com/en/players/gabriel-alejandro-hidalgo/h999/player-activity?year=all&matchType=Singles,78.0,1990-08-06,,413
Tomas Nydahl,"Linkoping, Sweden",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/tomas-nydahl/n099/player-activity?year=all&matchType=Singles,77.0,1968-03-21,Bane Bradonic,143
Duje Kekez,Split,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/duje-kekez/kd14/player-activity?year=all&matchType=Singles,82.0,1993-03-30,D.K,737
Julio Goes,"Bauru, Brazil",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/julio-goes/g020/player-activity?year=all&matchType=Singles,70.0,1955-10-25,Paulo Ferreira,
Nicolas Kicker,"Merlo, Argentina",178.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/nicolas-kicker/kc29/player-activity?year=all&matchType=Singles,75.0,1992-08-16,Juan Pablo Brzezicki,210
Mason Recci,Great Britain,185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mason-recci/rh85/player-activity?year=all&matchType=Singles,78.0,1997-01-23,,1371.0
Jose Antonio Fernandez,"Santiago, Chile",0.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/jose-antonio-fernandez/f014/player-activity?year=all&matchType=Singles,60.0,1965-01-26,,
Pavel Vizner,"Prague, Czech Republic",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/pavel-vizner/v137/player-activity?year=all&matchType=Singles,86.0,1970-07-15,Monika Vizner & Frantisek Pala,5
Michael Oberleitner,"Vienna, Austria",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/michael-oberleitner/o063/player-activity?year=all&matchType=Singles,82.0,1966-07-17,,
Jacco Van Duyn,,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jacco-van-duyn/v120/player-activity?year=all&matchType=Singles,78.0,,,
Glenny Schaap,,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/glenny-schaap/s318/player-activity?year=all&matchType=Singles,78.0,1968-04-06,,
August Holmgren,"Espergaerde, Denmark",188.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/august-holmgren/h09n/player-activity?year=all&matchType=Singles,84.0,1998-04-22,"Jonas Svendsen, Ryan Keckley",474
Johan De Preter,,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/johan-de-preter/d020/player-activity?year=all&matchType=Singles,78.0,,,
Alexander Knight,Miami,193.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/alexander-knight/k0ch/player-activity?year=all&matchType=Singles,78.0,,,1168.0
Magnus Zeile,,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/magnus-zeile/z040/player-activity?year=all&matchType=Singles,78.0,1968-08-10,,
Thierry Tulasne,"Aix-en-Bains, France",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/thierry-tulasne/t032/player-activity?year=all&matchType=Singles,73.0,1963-07-12,,
Anton Chekhov,"Krasnogorsk, Russia",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/anton-chekhov/cc79/player-activity?year=all&matchType=Singles,77.0,1992-09-15,Pavel Chekhov (ShkolaTennisa.Ru),1154
Pedro Rebolledo,"Santiago, Chile",170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/pedro-rebolledo/r012/player-activity?year=all&matchType=Singles,68.0,1960-12-17,,
Eduardo Bengoechea,"Cordoba, Argentina",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/eduardo-bengoechea/b035/player-activity?year=all&matchType=Singles,78.0,1959-07-02,,
Francesco Cancellotti,"Perugia, Italy",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/francesco-cancellotti/c013/player-activity?year=all&matchType=Singles,75.0,1963-02-27,,
Johan Vekemans,"Goirle, Netherlands",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/johan-vekemans/v020/player-activity?year=all&matchType=Singles,78.0,1964-06-12,Fred Hemmes,
Amit Naor,,178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/amit-naor/n005/player-activity?year=all&matchType=Singles,82.0,1967-07-25,,
Gavin Pfitzner,,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gavin-pfitzner/p064/player-activity?year=all&matchType=Singles,78.0,,,
Peter Lundgren,"Gudmundra, Sweden",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/peter-lundgren/l044/player-activity?year=all&matchType=Singles,80.0,1965-01-29,,
Danilo Marcelino,"Salvador, Bahia, Brazil",193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/danilo-marcelino/m028/player-activity?year=all&matchType=Singles,81.0,1966-03-08,,
Martin Laurendeau,"Montreal, Quebec, Canada",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/martin-laurendeau/l008/player-activity?year=all&matchType=Singles,78.0,1964-07-10,Louis Cayer- Allen Fox,
Pierre Faivre,"Boulogne-Billancourt, France",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pierre-faivre/fc36/player-activity?year=all&matchType=Singles,82.0,1996-02-12,,539
Marshall Tutu,Great Britain,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marshall-tutu/tb81/player-activity?year=all&matchType=Singles,78.0,1992-03-13,,1161
Lamine Ouahab,"Algiers, Algeria",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/lamine-ouahab/o207/player-activity?year=all&matchType=Singles,83.0,1984-12-22,Daouadji Ouassini,1480T
Petr Hajek,Czech Republic,185.0,Right-Handed,https://www.atptour.com/en/players/petr-hajek/hh36/player-activity?year=all&matchType=Singles,78.0,1997-03-12,,598
Niels Lootsma,"Groningen, Netherlands",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/niels-lootsma/le38/player-activity?year=all&matchType=Singles,78.0,1994-08-15,Martin Simek,423.0
Esteban Bruna,"Iquique, Chile",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/esteban--bruna/bk69/player-activity?year=all&matchType=Singles,80.0,1995-01-19,Juan Pablo Brzezicki,1106
Gregorio Cordonnier,Chascom�s,198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gregorio-cordonnier/cg84/player-activity?year=all&matchType=Singles,80.0,1996-02-02,,1003
Mubarak Shannan Zayid,Qatar,185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mubarak-shannan-zayid/ac39/player-activity?year=all&matchType=Singles,78.0,1995-04-14,,728.0
Pablo Irigaray Guarne,Barbastro,175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pablo-irigaray-guarne/i405/player-activity?year=all&matchType=Singles,73.0,1997-02-18,Kike Huelin,1142
Fabricio Neis,Porto Alegre,183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/fabricio-neis/n532/player-activity?year=all&matchType=Singles,83.0,1990-06-15,Bruno Savi,449
Bastian Wagner,"Berlin, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/bastian-wagner/w676/player-activity?year=all&matchType=Singles,60.0,1994-07-16,Robert Vogel-Wagner,801
Viktor Filipenko,Hungary,185.0,Right-Handed,https://www.atptour.com/en/players/viktor-filipenko/f849/player-activity?year=all&matchType=Singles,78.0,1991-09-25,,709
Bowen Ouyang,Xin jiang,185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/bowen-ouyang/o427/player-activity?year=all&matchType=Singles,76.0,1992-05-19,,611
Vincent Jaensch-Mueller,Germany,185.0,Right-Handed,https://www.atptour.com/en/players/vincent-jaensch-mueller/j531/player-activity?year=all&matchType=Singles,78.0,1994-02-13,,963
Kunal Anand,"New Delhi, India",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kunal-anand/aa92/player-activity?year=all&matchType=Singles,88.0,1992-06-02,,876
Hans Podlipnik-Castillo,"Santiago, Chile",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/hans-podlipnik-castillo/pb37/player-activity?year=all&matchType=Singles,78.0,1988-01-09,Roland Kvelstein,157
Xander Spong,Netherlands,185.0,Right-Handed,https://www.atptour.com/en/players/xander-spong/si97/player-activity?year=all&matchType=Singles,78.0,1990-02-21,,888
Antoine Champagne,Belgium,185.0,Right-Handed,https://www.atptour.com/en/players/antoine-champagne/cc27/player-activity?year=all&matchType=Singles,78.0,1990-09-18,,1247
Yannick Staschen,Germany,185.0,Right-Handed,https://www.atptour.com/en/players/yannick-staschen/sq67/player-activity?year=all&matchType=Singles,78.0,1994-09-06,,
Julien Maigret,France,185.0,Right-Handed,https://www.atptour.com/en/players/julien-maigret/m991/player-activity?year=all&matchType=Singles,78.0,1983-01-10,,911
Colin Fleming,"Linlithgow, Scotland",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/colin-fleming/f454/player-activity?year=all&matchType=Singles,80.0,1984-08-13,,359
Laurent Malouli,France,185.0,Right-Handed,https://www.atptour.com/en/players/laurent-malouli/mk43/player-activity?year=all&matchType=Singles,78.0,1987-11-02,,832
Mateusz Kowalczyk,"Chrzanow, Poland",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mateusz-kowalczyk/k905/player-activity?year=all&matchType=Singles,85.0,1987-05-03,,694
Marious Zelba,Australia,185.0,Right-Handed,https://www.atptour.com/en/players/marious-zelba/z243/player-activity?year=all&matchType=Singles,78.0,1990-05-15,,786
Clement Reix,France,185.0,Right-Handed,https://www.atptour.com/en/players/clement-reix/r852/player-activity?year=all&matchType=Singles,78.0,1983-10-09,,437
